Cm, alpha_m, beta_m, V_t, alpha_m_kf, beta_m_kf, V_t_kf, alpha_t_kf, C_a_up
-0.085791, -0.055456, 0.037513, 152.21, -0.044153865199097385, 0.04201967835994849, 151.05315693887638, -0.13255757841213842, -0.6693674138172938
-0.072057, -0.050179, 0.047258, 151.33, -0.04443367415239882, 0.04317520358786772, 151.0721812967596, -0.1333976135279867, -0.6693620551937776
-0.07209, -0.033316, 0.051044, 150.38, -0.04471228598992485, 0.04432055365569743, 151.09118884866177, -0.1342340546941875, -0.6693733383674993
-0.076843, -0.047535, 0.044085, 149.81, -0.044993699196020503, 0.0454565568559714, 151.11030553528363, -0.1350789060557847, -0.6693752357490842
-0.076126, -0.049135, 0.053372, 152.04, -0.045284102304535785, 0.04660367398904852, 151.13072783734174, -0.1359507466671233, -0.6693693355579168
-0.08142, -0.030433, 0.049898, 149.69, -0.04556790698904987, 0.04772940156590422, 151.15046225074212, -0.13680277766263346, -0.6693861573690396
-0.077236, -0.047976, 0.050869, 149.34, -0.04585444020186237, 0.04884757798984719, 151.1703481502092, -0.1376630001743843, -0.669390020181404
-0.077358, -0.050061, 0.054071, 151.04, -0.04614742758204616, 0.049972888974158615, 151.19126942800796, -0.13854259921848502, -0.6693872450380981
-0.069758, -0.05629, 0.058158, 150.25, -0.04643988714976135, 0.05108757360035654, 151.21211632687567, -0.1394206136778076, -0.6693820087223593
-0.072574, -0.048475, 0.048252, 149.93, -0.046731101339300835, 0.052193241186809645, 151.23305845954448, -0.1402948892953677, -0.6693845823502915
-0.078714, -0.062878, 0.052719, 151.3, -0.04702819786824512, 0.05330414808623104, 151.25485293753152, -0.1411868247183239, -0.6693710897028425
-0.080079, -0.036303, 0.058263, 152.66, -0.04732586125394142, 0.0544205848344907, 151.27748931227106, -0.14208046194378396, -0.6693761275996984
-0.081078, -0.043106, 0.059951, 150.3, -0.04761682653803936, 0.055512991672427854, 151.2992336023989, -0.14295399030394237, -0.6693830901150973
-0.066009, -0.049709, 0.059491, 149.6, -0.04790549465339459, 0.056593726978440444, 151.3208115020426, -0.14382062216422778, -0.6693869281639536
-0.076711, -0.047515, 0.062446, 152.96, -0.04820235203470622, 0.05769611548003237, 151.34411238804213, -0.14471183962442066, -0.6693824424897603
-0.072002, -0.05296, 0.063787, 151.25, -0.04849298067322759, 0.058778499510994196, 151.3667311263781, -0.1455843573160405, -0.6693789273263426
-0.079543, -0.04039, 0.059773, 151.31, -0.04877988902235512, 0.05985469912457509, 151.38946968022466, -0.14644570605221743, -0.6693865047435762
-0.069045, -0.062884, 0.064756, 149.91, -0.049062807570102084, 0.06091309201162608, 151.41160491161986, -0.1472950767111192, -0.6693791195032021
-0.076178, -0.050576, 0.064818, 149.61, -0.04934005590029876, 0.061962199832662254, 151.433626848116, -0.1481274243913044, -0.6693838160892097
-0.073332, -0.054675, 0.059336, 150.11, -0.0496157726693636, 0.06300837858616107, 151.45589713659137, -0.14895517405874695, -0.6693836124509799
-0.070859, -0.043198, 0.065771, 150.66, -0.04988758858204095, 0.06405339628910728, 151.47843062667343, -0.1497712126772444, -0.6693921939277286
-0.067591, -0.061741, 0.06831, 151.57, -0.05016025344420156, 0.06510013264824897, 151.5013849160206, -0.15058979998966, -0.669381579581225
-0.0667, -0.043596, 0.064298, 152.01, -0.05042691682309178, 0.06614361897332696, 151.5244942297775, -0.15139036980608478, -0.6693861858476536
-0.062209, -0.065064, 0.071856, 151.88, -0.05069084627447498, 0.06717982117335537, 151.5474568252582, -0.15218273189690615, -0.669372082593425
-0.076185, -0.06472, 0.069987, 151.58, -0.05094809790193441, 0.0682058646380556, 151.57014318356548, -0.15295504599952972, -0.6693595031702876
-0.076362, -0.051603, 0.077328, 153.04, -0.0512018537928374, 0.06923964598973265, 151.59344929483274, -0.1537168652933614, -0.6693544589923033
-0.066967, -0.060438, 0.073955, 152.78, -0.051449479992855374, 0.07026338546971396, 151.61644524827327, -0.15446028218965735, -0.6693424262585093
-0.062964, -0.066205, 0.075375, 152.98, -0.05169154034126718, 0.07128199361380495, 151.63934674554193, -0.15518698943194253, -0.6693246713109487
-0.063339, -0.047061, 0.07539, 153.36, -0.05192454828219186, 0.07229705957761605, 151.6622192752124, -0.15588651977340864, -0.6693236703317171
-0.071623, -0.040958, 0.072698, 149.83, -0.052137659968151236, 0.07326855458112395, 151.68292387773533, -0.15652631809898493, -0.6693401076567409
-0.064104, -0.05306, 0.074136, 149.95, -0.05234455979536758, 0.0742335067878554, 151.70338256284555, -0.15714746734483281, -0.6693451455965131
-0.071423, -0.055167, 0.077238, 151.92, -0.052549205756310724, 0.07521134076363939, 151.7245826225688, -0.15776185009234825, -0.6693420496024524
-0.059684, -0.051203, 0.072205, 150.55, -0.05273971251517908, 0.07616627260321888, 151.7446571477296, -0.15833378449747595, -0.6693473986621391
-0.065635, -0.051747, 0.083583, 151.74, -0.052924446008773406, 0.07712700327777483, 151.76500864390897, -0.15888838655670812, -0.6693485863341588
-0.059078, -0.052798, 0.081812, 150.87, -0.053096516126155555, 0.07807008155258352, 151.78444606486565, -0.1594049709593288, -0.6693518541391749
-0.06536, -0.046489, 0.085134, 152.15, -0.05326122136549481, 0.07901922703796023, 151.80415070834505, -0.15989944471785833, -0.6693571554406826
-0.066477, -0.058067, 0.076205, 151.38, -0.05341435009259325, 0.07995067370578511, 151.82292163162242, -0.16035916377434348, -0.6693541731409496
-0.061454, -0.065622, 0.088768, 153.68, -0.053564720797409794, 0.0809006706917424, 151.84250849691935, -0.16081060276852274, -0.6693366245741119
-0.066504, -0.039807, 0.087463, 152.55, -0.05369575635779445, 0.08182953022562435, 151.86090522468373, -0.161203994298169, -0.6693476684639589
-0.061444, -0.052494, 0.085297, 150.25, -0.05380927758909348, 0.08272362113472352, 151.87739412753558, -0.16154480476745656, -0.6693542568739105
-0.05801, -0.053211, 0.087364, 151.75, -0.053915210897387815, 0.08362638555416123, 151.89414814615697, -0.16186283497290663, -0.6693554020004528
-0.057613, -0.042771, 0.088573, 150.0, -0.054000979280903375, 0.0845003290249316, 151.90924373619495, -0.16212032656898503, -0.6693724613887388
-0.05893, -0.058605, 0.092955, 152.42, -0.05408373064205324, 0.08539402611588637, 151.92510423734888, -0.16236876053948504, -0.6693664740368196
-0.069561, -0.066793, 0.086975, 152.48, -0.05415429327923116, 0.0862789104390709, 151.94030554679503, -0.16258060184190562, -0.66935250664974
-0.064926, -0.063132, 0.093915, 150.35, -0.0542033909748107, 0.08713036483440534, 151.95353608991329, -0.16272800165848553, -0.6693491086388436
-0.062333, -0.043048, 0.087717, 151.57, -0.05423879256443164, 0.08798663387587569, 151.96674125225206, -0.16283428338424003, -0.669361221388609
-0.060418, -0.060692, 0.086459, 153.82, -0.0542694355405852, 0.08886083504067563, 151.98053400207078, -0.1629262789251953, -0.6693490202889074
-0.066945, -0.066257, 0.09305, 153.16, -0.054283696295320184, 0.08971864227471893, 151.99315647537824, -0.16296909218979794, -0.6693336410683934
-0.057803, -0.064016, 0.091709, 153.16, -0.054282090351744625, 0.09056721261718362, 152.0049707116006, -0.16296427086802956, -0.6693204769012004
-0.062344, -0.061894, 0.097043, 153.72, -0.05426608941156222, 0.09141404131956331, 152.01630586472365, -0.16291623326422447, -0.6693075761698314
-0.057072, -0.040957, 0.090729, 150.85, -0.054221378077791635, 0.09221512414840234, 152.0250233635447, -0.16278200206825827, -0.6693241856061287
-0.064102, -0.039417, 0.096783, 150.4, -0.05415849174349251, 0.09300169221148459, 152.0325972013208, -0.16259320636141994, -0.6693436647111748
-0.060543, -0.056582, 0.099868, 150.48, -0.05408175781612092, 0.09377996596923673, 152.0393298762228, -0.16236283777310803, -0.6693462688250994
-0.059139, -0.058979, 0.093555, 153.19, -0.053996863511041396, 0.09458241541515146, 152.0468164337949, -0.16210797031243204, -0.6693378128478067
-0.055409, -0.05951, 0.10201, 153.7, -0.053896197637098416, 0.09538279295018418, 152.05371325744443, -0.16180575386052115, -0.6693271535539967
-0.060335, -0.038408, 0.095807, 153.77, -0.05377466537775674, 0.09617381333332325, 152.0597083118822, -0.16144089289252558, -0.6693364032128123
-0.067275, -0.06773, 0.096681, 152.46, -0.05363549582843425, 0.0969382102974329, 152.06394087590772, -0.16102308171419016, -0.6693216959540847
-0.057584, -0.067272, 0.10073, 151.1, -0.05347362988689002, 0.09767535278684664, 152.06636776535206, -0.16053713202118478, -0.6693116277290199
-0.055198, -0.055342, 0.093779, 152.43, -0.05329547239803089, 0.09841936567944883, 152.0686432637789, -0.16000227227124747, -0.6693085538434379
-0.060884, -0.06903, 0.097685, 153.63, -0.053104252019551115, 0.09916980469832268, 152.07070064353826, -0.15942819545600073, -0.6692886224842532
-0.066343, -0.038262, 0.10372, 151.29, -0.052881963206185253, 0.0998797004626507, 152.07031312632938, -0.15876084579872796, -0.6693048020307772
-0.066359, -0.040051, 0.10291, 152.86, -0.05264545146374638, 0.10060055018361218, 152.06992309430913, -0.15805079643606482, -0.6693141285618976
-0.05998, -0.059096, 0.099526, 151.29, -0.05238733073025386, 0.10128963421338241, 152.0675454703939, -0.1572758731260568, -0.6693102899969899
-0.066776, -0.049281, 0.10537, 151.88, -0.052109768909360914, 0.10197719755969739, 152.06455981960076, -0.15644258429230856, -0.6693134737333712
-0.057436, -0.050499, 0.10667, 150.47, -0.051808066003120046, 0.10263529586917966, 152.0596951639509, -0.15553681972400046, -0.6693195386686644
-0.059966, -0.05698, 0.11188, 152.29, -0.051492564266457014, 0.10330866898791544, 152.05500186995684, -0.15458962866817122, -0.6693137941013827
-0.066753, -0.064412, 0.11047, 151.05, -0.05115392241312181, 0.10395440495425279, 152.04854187002255, -0.153572966959741, -0.6693047578880253
-0.059141, -0.037762, 0.10808, 152.98, -0.05079666252836201, 0.10461637796699345, 152.04232123229022, -0.1525004106846784, -0.6693136982080921
-0.05903, -0.051163, 0.10233, 152.84, -0.050420018777311705, 0.10526541202560491, 152.0350364362836, -0.15136966067359411, -0.6693106356996432
-0.070269, -0.040607, 0.10951, 152.81, -0.050020878273926477, 0.10590437243965124, 152.02679119448115, -0.15017137150148266, -0.6693166739810107
-0.067784, -0.056558, 0.10315, 151.11, -0.04959778995642195, 0.10650808724945672, 152.0165223754045, -0.1489011868286352, -0.669313212752089
-0.062455, -0.05656, 0.11592, 150.68, -0.04915221549715401, 0.10709642994822624, 152.00508320820185, -0.14756349484954062, -0.6693106021825924
-0.066592, -0.042758, 0.11321, 151.29, -0.04868522038851675, 0.1076825401637321, 151.9931167366942, -0.1461614943575761, -0.6693177507854522
-0.063613, -0.046079, 0.10848, 152.77, -0.048201327261926726, 0.10827875436821018, 151.98118268610602, -0.14470876307840458, -0.6693173048266307
-0.070481, -0.051237, 0.11351, 150.57, -0.047690290177231545, 0.10883306843812052, 151.96701462599142, -0.143174540918679, -0.6693182669085009
-0.062605, -0.058371, 0.10733, 151.05, -0.04715971604101604, 0.10938289294503213, 151.9522959598087, -0.14158166513424422, -0.669311427808729
-0.07068, -0.052491, 0.11875, 151.38, -0.04660753620140809, 0.1099279370364707, 151.9369901125955, -0.13992392527259495, -0.6693081055610464
-0.072801, -0.058361, 0.10934, 150.78, -0.04603249347753471, 0.11045235451759403, 151.9205080346833, -0.13819754705821985, -0.6693011871412602
-0.066789, -0.034359, 0.11614, 150.0, -0.045430729891581735, 0.1109551326475351, 151.9028006389143, -0.1363909481711045, -0.669315298213322
-0.061478, -0.030946, 0.11521, 150.92, -0.04480913205568247, 0.1114604245276569, 151.884938991768, -0.13452480341794443, -0.6693289173812349
-0.065607, -0.030913, 0.11277, 150.75, -0.0441651236583649, 0.11195196767863168, 151.86627929026935, -0.13259137826387107, -0.66934227694466
-0.068195, -0.029111, 0.11951, 150.47, -0.04349823137299169, 0.11242906037667733, 151.84680964550915, -0.13058925170004274, -0.6693570001979088
-0.066213, -0.027968, 0.11142, 152.87, -0.042815281896831044, 0.11293009800805939, 151.82817548708843, -0.12853891865831515, -0.669365558524755
-0.077594, -0.041416, 0.11398, 151.16, -0.04210727030051463, 0.11339478510863384, 151.80792508995387, -0.12641334477543492, -0.6693677416857102
-0.067131, -0.041568, 0.1191, 150.05, -0.04137445596471565, 0.11383221941516797, 151.7864775132717, -0.12421330875727002, -0.6693720046211733
-0.072638, -0.05285, 0.11432, 151.08, -0.040623078435340555, 0.11427353987371544, 151.76515555642965, -0.12195754280522615, -0.6693649159401552
-0.071905, -0.035814, 0.11762, 149.89, -0.039845322591333436, 0.11468602264410352, 151.74268090451844, -0.11962258456742322, -0.6693723366021317
-0.069976, -0.026274, 0.11199, 150.29, -0.039045756469812974, 0.11509275031177793, 151.72004133310833, -0.11722214808533457, -0.6693846606600381
-0.07854, -0.047142, 0.11873, 151.31, -0.03822829122553933, 0.11550449970697459, 151.69767445836686, -0.1147679753254101, -0.6693795465583559
-0.075222, -0.05219, 0.11803, 150.18, -0.037386698540035825, 0.11588764661361405, 151.67433785508496, -0.11224136779293992, -0.6693732611171815
-0.082549, -0.026929, 0.12419, 151.85, -0.036525068096891024, 0.11628576169356249, 151.65174963118366, -0.10965460342894971, -0.6693790036373412
-0.082701, -0.038571, 0.11545, 152.37, -0.03564356420276012, 0.11667966737985241, 151.6292491077724, -0.10700817551057912, -0.6693754656842876
-0.078472, -0.019848, 0.12376, 150.85, -0.03473589607985599, 0.11703968937585378, 151.60573388441148, -0.10428319802941124, -0.6693863163713278
-0.082905, -0.029531, 0.12187, 150.55, -0.033806700810367366, 0.11738348379178602, 151.58195773094187, -0.10149359231222152, -0.6693911439313867
-0.070691, -0.049196, 0.12506, 151.05, -0.032858225114748243, 0.11772395998544696, 151.5584501833436, -0.09864610340435101, -0.6693827216845024
-0.083172, -0.043368, 0.1172, 152.41, -0.031890629639077885, 0.11807333519378228, 151.5357326359115, -0.0957412135932541, -0.6693743868404862
-0.080902, -0.017584, 0.12106, 149.93, -0.030895644686817464, 0.11837299502289778, 151.5116981557137, -0.09275409581243399, -0.6693849507213013
-0.071789, -0.0424, 0.11643, 152.56, -0.029885759704227376, 0.11870177523140611, 151.48929161672623, -0.08972224555055333, -0.6693761537692597
-0.086291, -0.023146, 0.11965, 152.8, -0.028854356452347546, 0.11902318633366663, 151.46722660341237, -0.08662579370383279, -0.6693764246964229
-0.076696, -0.040234, 0.12466, 152.52, -0.02780233208269036, 0.11932922344232032, 151.44527870950017, -0.08346743367706069, -0.669368210606965
-0.075651, -0.027507, 0.12481, 153.02, -0.026729925530671526, 0.11963161079287882, 151.42393392959565, -0.08024788279588814, -0.6693648133762258
-0.077997, -0.036804, 0.12593, 151.9, -0.025635491346612256, 0.11990486360248238, 151.40236321178077, -0.0769622011343577, -0.6693588155480142
-0.074656, -0.039146, 0.12864, 151.01, -0.024519409243914374, 0.12015269356511073, 151.3807700685041, -0.07361152865810566, -0.6693531207501766
-0.078798, -0.03007, 0.12494, 152.45, -0.023385184694929402, 0.12041128686706914, 151.36047710573598, -0.07020638940447309, -0.6693484380458988
-0.078342, -0.029662, 0.11693, 150.1, -0.02222757529994171, 0.12062003270680714, 151.33948561792937, -0.06673104477824893, -0.6693476255633276
-0.077776, -0.017137, 0.12845, 150.08, -0.021050097676955575, 0.12081793159170474, 151.31916851222914, -0.06319605227796123, -0.6693511245393486
-0.077108, -0.020273, 0.12956, 150.19, -0.019853570813054493, 0.12100591900961005, 151.29963993166385, -0.05960387064519581, -0.6693527458090857
-0.076348, -0.0037165, 0.13061, 152.81, -0.01864108221330353, 0.12122399959136852, 151.2822890795527, -0.055963769106846285, -0.6693552935856613
-0.075505, -0.0037243, 0.12507, 149.87, -0.01740604403454944, 0.12138272597602004, 151.26422963787567, -0.05225596981262896, -0.6693615995263712
-0.074588, -0.010707, 0.12224, 151.96, -0.016155115287784034, 0.12156270328250367, 151.24817921932558, -0.04850046427104972, -0.6693621279250058
-0.073608, -0.027659, 0.12346, 149.76, -0.014883577472628135, 0.12169570564799284, 151.23197278329204, -0.04468308672377277, -0.6693608090762361
-0.072573, -0.0015918, 0.12384, 152.81, -0.013597011999777694, 0.12186569774771733, 151.21839337006185, -0.04082059353590099, -0.6693615659982994
-0.071493, 0.0016643, 0.11997, 151.09, -0.012290885054532373, 0.12199574665182944, 151.2050339766565, -0.036899373407609654, -0.6693647559741492
-0.070377, -0.018753, 0.12461, 149.53, -0.010966011716739625, 0.12208925570541164, 151.19207116377817, -0.03292187335028276, -0.6693652854450743
-0.069236, -0.0017249, 0.12903, 153.07, -0.009627104777029835, 0.12222809185191341, 151.18215855627128, -0.028902241980597713, -0.6693644080249992
-0.068079, -0.0010838, 0.12266, 151.32, -0.008269802470744556, 0.1223260703474858, 151.17265316041193, -0.024827384522862272, -0.6693652966660195
-0.066915, 0.0032492, 0.13001, 151.75, -0.006896318667685328, 0.12241966377508103, 151.16474838789958, -0.020703947399048534, -0.669365908115965
-0.065755, 0.0089272, 0.12683, 150.06, -0.005505446337117443, 0.12247360966360842, 151.15742817253863, -0.01652830689307772, -0.6693684161788077
